Pclass,Age,SibSp,Parch,Fare,FamilySize,TicketGroup,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,FamilyCategory_Large,FamilyCategory_Small,AgeGroup_Teenager,AgeGroup_Adult,AgeGroup_Elderly,Survived
3,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-2.1112148982715415,-0.46508427634374117,1.9217478939753856,0.10795079029149279,0.7031624336026958,-0.5490821079184883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,0.7881865333819961,0.4783345406270387,0.7277823612437324,-0.33981696389004046,0.7031624336026958,0.3517161889431792,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.5015378284840135,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.40131148986048093,-0.46508427634374117,-0.46618317148792077,1.0689871321814448,-0.5563385795422586,-0.5490821079184883,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2,-1.8138403924609223,0.4783345406270387,1.9217478939753856,-0.08474330438520963,1.3329129401751731,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,0.3421247746660672,-0.46508427634374117,-0.46618317148792077,-0.5273054736788892,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.47565511631313573,0.4783345406270387,-0.46618317148792077,1.696087285749538,0.07341192703021858,0.3517161889431792,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
3,3.055667140187968,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,-0.5490821079184883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,-0.9217168750290646,3.3085909915393783,1.9217478939753856,-0.4975461859920073,3.222164459892605,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1,-0.9960605014817194,-0.46508427634374117,0.7277823612437324,0.5446993623824175,0.07341192703021858,0.3517161889431792,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
3,-0.7730296221237549,-0.46508427634374117,-0.46618317148792077,-0.49268833417466223,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.3269678634078261,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.3269678634078261,0.4783345406270387,1.9217478939753856,2.493062332079938,1.3329129401751731,1.2525144858048467,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0.9368737862873057,0.4783345406270387,-0.46618317148792077,0.4201984297365983,0.07341192703021858,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-0.6243423692184453,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,1.2525144858048467,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-1.0704041279343741,-0.46508427634374117,0.7277823612437324,3.7379779580101484,0.07341192703021858,0.3517161889431792,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
3,1.15990466564527,-0.46508427634374117,-0.46618317148792077,-0.5173274085658514,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,0.4783345406270387,-0.46618317148792077,-0.24680981981573616,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-0.3269678634078261,0.4783345406270387,-0.46618317148792077,-0.5006695369247195,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,0.26778114821341237,-0.46508427634374117,-0.46618317148792077,-0.5584515291798955,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,0.19343752176075757,1.4217533575978185,-0.46618317148792077,0.8678787300920157,0.7031624336026958,3.0541110795281816,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,-0.2526242369551713,-0.46508427634374117,-0.46618317148792077,-0.03789304039452642,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3,0.5651556540240317,1.4217533575978185,-0.46618317148792077,-0.4975461859920073,0.7031624336026958,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,1.5316227979085442,-0.46508427634374117,-0.46618317148792077,-0.06470180256697296,-0.5563385795422586,-0.5490821079184883,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1.5316227979085442,0.4783345406270387,-0.46618317148792077,1.5534542598223466,0.07341192703021858,0.3517161889431792,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.49312143883733167,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,0.3421247746660672,0.4783345406270387,-0.46618317148792077,-0.22529409635725928,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.49849984914346207,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0.416468401118722,-0.46508427634374117,-0.46618317148792077,10.005329337567716,-0.5563385795422586,0.3517161889431792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,1.3829355450032346,0.4783345406270387,3.1157134267070385,0.053204695142913164,1.9626634467476503,2.153312782666514,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1,1.3085919185505797,-0.46508427634374117,-0.46618317148792077,0.13909684579249906,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.10973011184690733,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
